521,,3_-12_9,no area,Ocean,FALSE,14,174871,17487,16,26,60,0.002,0.001,0,0,1000,0.1,no owner,no controller,75,61,9
522,,4_-12_8,no area,Desert,TRUE,17,347211,34721,71,75,18,0.002,0.001,0,0,1000,0.1,no owner,no controller,14,51,96
523,,5_-12_7,no area,City,FALSE,4,59329,5932,84,26,26,0.002,0.001,0,0,1000,0.1,no owner,no controller,63,7,49
524,,6_-12_6,no area,City,FALSE,4,351404,35140,70,91,72,0.002,0.001,0,0,1000,0.1,no owner,no controller,11,17,50
525,,7_-12_5,no area,City,FALSE,4,299895,29989,2,10,65,0.002,0.001,0,0,1000,0.1,no owner,no controller,97,53,85
526,,8_-12_4,no area,Desert,FALSE,16,93758,9375,94,54,66,0.002,0.001,0,0,1000,0.1,no owner,no controller,30,79,50
527,,9_-12_3,no area,Plain,TRUE,8,415645,41564,2,27,91,0.002,0.001,0,0,1000,0.1,no owner,no controller,10,15,92
528,,10_-12_2,no area,Desert,FALSE,16,67884,6788,48,78,56,0.002,0.001,0,0,1000,0.1,no owner,no controller,3,62,38
529,,11_-12_1,no area,Ocean,FALSE,14,478435,47843,61,40,23,0.002,0.001,0,0,1000,0.1,no owner,no controller,90,12,32
530,,12_-12_0,no area,Ocean,TRUE,15,56623,5662,52,45,47,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,41,43
531,,13_-12_-1,no area,Mountainous,FALSE,10,410720,41072,97,55,31,0.002,0.001,0,0,1000,0.1,no owner,no controller,4,68,17
532,,14_-12_-2,no area,Coast,TRUE,6,424344,42434,36,41,78,0.002,0.001,0,0,1000,0.1,no owner,no controller,94,28,84
533,,15_-12_-3,no area,Desert,FALSE,16,189428,18942,45,10,67,0.002,0.001,0,0,1000,0.1,no owner,no controller,37,85,61
534,,16_-12_-4,no area,City,FALSE,4,413175,41317,62,25,26,0.002,0.001,0,0,1000,0.1,no owner,no controller,98,47,100
535,,17_-12_-5,no area,City,TRUE,4,432012,43201,64,37,88,0.002,0.001,0,0,1000,0.1,no owner,no controller,91,86,1
536,,18_-12_-6,no area,City,TRUE,4,292863,29286,57,43,98,0.002,0.001,0,0,1000,0.1,no owner,no controller,39,31,16
537,,19_-12_-7,no area,Hill,FALSE,12,116420,11642,94,48,5,0.002,0.001,0,0,1000,0.1,no owner,no controller,46,8,97
538,,20_-12_-8,no area,City,TRUE,4,375470,37547,55,91,35,0.002,0.001,0,0,1000,0.1,no owner,no controller,34,67,30
539,,21_-12_-9,no area,Plain,FALSE,8,484877,48487,46,53,45,0.002,0.001,0,0,1000,0.1,no owner,no controller,96,23,74
540,,22_-12_-10,no area,Desert,TRUE,17,282672,28267,78,36,55,0.002,0.001,0,0,1000,0.1,no owner,no controller,4,5,72
541,,23_-12_-11,no area,Coast,TRUE,6,66226,6622,70,73,57,0.002,0.001,0,0,1000,0.1,no owner,no controller,2,75,55
542,,24_-12_-12,no area,Mountainous,TRUE,11,374722,37472,58,58,56,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,84,70
543,,25_-12_-13,no area,Desert,TRUE,17,199605,19960,37,9,9,0.002,0.001,0,0,1000,0.1,no owner,no controller,66,84,80
544,,26_-12_-14,no area,City,TRUE,4,361882,36188,14,29,61,0.002,0.001,0,0,1000,0.1,no owner,no controller,80,4,48
545,,27_-12_-15,no area,Desert,FALSE,16,158582,15858,48,45,2,0.002,0.001,0,0,1000,0.1,no owner,no controller,32,92,39
546,,-15_-11_26,no area,Desert,FALSE,16,10151,1015,56,14,20,0.002,0.001,0,0,1000,0.1,no owner,no controller,43,17,78
547,,-14_-11_25,no area,Hill,TRUE,13,70070,7007,5,51,74,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,58,87
548,,-13_-11_24,no area,City,FALSE,4,268751,26875,61,53,29,0.002,0.001,0,0,1000,0.1,no owner,no controller,30,7,81
549,,-12_-11_23,no area,Ocean,TRUE,15,145911,14591,13,76,18,0.002,0.001,0,0,1000,0.1,no owner,no controller,9,23,46
550,,-11_-11_22,no area,Hill,TRUE,13,401121,40112,29,9,95,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,77,69
551,,-10_-11_21,no area,Plain,TRUE,8,206571,20657,5,42,3,0.002,0.001,0,0,1000,0.1,no owner,no controller,20,16,95
552,,-9_-11_20,no area,Plain,TRUE,8,340090,34009,64,98,38,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,98,7
553,,-8_-11_19,no area,Coast,TRUE,6,85911,8591,20,71,64,0.002,0.001,0,0,1000,0.1,no owner,no controller,7,45,55
554,,-7_-11_18,no area,Hill,FALSE,12,391972,39197,97,89,69,0.002,0.001,0,0,1000,0.1,no owner,no controller,18,57,91
555,,-6_-11_17,no area,Desert,FALSE,16,158708,15870,36,72,96,0.002,0.001,0,0,1000,0.1,no owner,no controller,35,21,22
556,,-5_-11_16,no area,Desert,TRUE,17,243255,24325,89,90,9,0.002,0.001,0,0,1000,0.1,no owner,no controller,40,11,91
557,,-4_-11_15,no area,Coast,FALSE,6,314484,31448,82,72,97,0.002,0.001,0,0,1000,0.1,no owner,no controller,48,20,41
558,,-3_-11_14,no area,Ocean,FALSE,14,91283,9128,67,18,79,0.002,0.001,0,0,1000,0.1,no owner,no controller,37,96,39
559,,-2_-11_13,no area,Mountainous,FALSE,10,49599,4959,73,92,80,0.002,0.001,0,0,1000,0.1,no owner,no controller,89,63,11
560,,-1_-11_12,no area,Coast,TRUE,6,349292,34929,70,9,60,0.002,0.001,0,0,1000,0.1,no owner,no controller,61,40,84
561,,0_-11_11,no area,Hill,TRUE,13,494705,49470,80,60,26,0.002,0.001,0,0,1000,0.1,no owner,no controller,83,12,74
562,,1_-11_10,no area,Coast,TRUE,6,396247,39624,35,81,100,0.002,0.001,0,0,1000,0.1,no owner,no controller,20,53,23
563,,2_-11_9,no area,Mountainous,TRUE,11,338425,33842,11,66,89,0.002,0.001,0,0,1000,0.1,no owner,no controller,48,4,47
564,,3_-11_8,no area,Coast,TRUE,6,361736,36173,17,80,15,0.002,0.001,0,0,1000,0.1,no owner,no controller,54,21,38
565,,4_-11_7,no area,Hill,TRUE,13,21944,2194,33,42,61,0.002,0.001,0,0,1000,0.1,no owner,no controller,23,18,48
566,,5_-11_6,no area,Coast,FALSE,6,264247,26424,8,62,23,0.002,0.001,0,0,1000,0.1,no owner,no controller,30,31,45
567,,6_-11_5,no area,Mountainous,TRUE,11,193731,19373,50,93,76,0.002,0.001,0,0,1000,0.1,no owner,no controller,72,62,74
568,,7_-11_4,no area,Coast,TRUE,6,474178,47417,5,71,30,0.002,0.001,0,0,1000,0.1,no owner,no controller,60,50,11
569,,8_-11_3,no area,Ocean,FALSE,14,455077,45507,95,69,89,0.002,0.001,0,0,1000,0.1,no owner,no controller,22,54,79
570,,9_-11_2,no area,City,FALSE,4,112136,11213,3,60,3,0.002,0.001,0,0,1000,0.1,no owner,no controller,24,38,77
571,,10_-11_1,no area,City,TRUE,4,442601,44260,76,45,66,0.002,0.001,0,0,1000,0.1,no owner,no controller,84,81,18
572,,11_-11_0,no area,Coast,TRUE,6,108123,10812,39,67,87,0.002,0.001,0,0,1000,0.1,no owner,no controller,63,35,75
573,,12_-11_-1,no area,Hill,FALSE,12,294066,29406,60,3,45,0.002,0.001,0,0,1000,0.1,no owner,no controller,100,63,76
574,,13_-11_-2,no area,Coast,FALSE,6,438863,43886,88,95,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,20,18,89
575,,14_-11_-3,no area,Hill,FALSE,12,479795,47979,27,56,57,0.002,0.001,0,0,1000,0.1,no owner,no controller,46,15,13
576,,15_-11_-4,no area,Mountainous,TRUE,11,58989,5898,97,13,44,0.002,0.001,0,0,1000,0.1,no owner,no controller,100,93,3
577,,16_-11_-5,no area,Coast,FALSE,6,215219,21521,37,64,82,0.002,0.001,0,0,1000,0.1,no owner,no controller,27,82,25
578,,17_-11_-6,no area,Coast,FALSE,6,424281,42428,37,53,81,0.002,0.001,0,0,1000,0.1,no owner,no controller,8,78,52
579,,18_-11_-7,no area,Ocean,TRUE,15,103571,10357,67,58,83,0.002,0.001,0,0,1000,0.1,no owner,no controller,74,67,65
580,,19_-11_-8,no area,Ocean,TRUE,15,113064,11306,54,13,95,0.002,0.001,0,0,1000,0.1,no owner,no controller,1,31,30
581,,20_-11_-9,no area,Plain,FALSE,8,431222,43122,19,88,96,0.002,0.001,0,0,1000,0.1,no owner,no controller,80,65,29
582,,21_-11_-10,no area,Hill,FALSE,12,472773,47277,72,76,16,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,33,82
583,,22_-11_-11,no area,Mountainous,FALSE,10,277695,27769,22,31,48,0.002,0.001,0,0,1000,0.1,no owner,no controller,54,86,66
584,,23_-11_-12,no area,Mountainous,TRUE,11,102480,10248,39,16,95,0.002,0.001,0,0,1000,0.1,no owner,no controller,5,45,69
585,,24_-11_-13,no area,Desert,FALSE,16,321005,32100,17,35,25,0.002,0.001,0,0,1000,0.1,no owner,no controller,92,70,88
586,,25_-11_-14,no area,Plain,FALSE,8,77030,7703,80,16,1,0.002,0.001,0,0,1000,0.1,no owner,no controller,5,89,42
587,,26_-11_-15,no area,Coast,TRUE,6,474455,47445,49,33,36,0.002,0.001,0,0,1000,0.1,no owner,no controller,98,16,98
588,,-15_-10_25,no area,Plain,TRUE,8,105885,10588,18,94,23,0.002,0.001,0,0,1000,0.1,no owner,no controller,2,4,51
589,,-14_-10_24,no area,Coast,TRUE,6,129864,12986,82,57,73,0.002,0.001,0,0,1000,0.1,no owner,no controller,62,77,94
590,,-13_-10_23,no area,Ocean,FALSE,14,395529,39552,33,86,64,0.002,0.001,0,0,1000,0.1,no owner,no controller,99,61,87
591,,-12_-10_22,no area,City,FALSE,4,402650,40265,57,83,36,0.002,0.001,0,0,1000,0.1,no owner,no controller,100,73,99
592,,-11_-10_21,no area,Ocean,TRUE,15,50547,5054,81,87,55,0.002,0.001,0,0,1000,0.1,no owner,no controller,41,93,96
593,,-10_-10_20,no area,Ocean,FALSE,14,37315,3731,46,50,14,0.002,0.001,0,0,1000,0.1,no owner,no controller,91,59,98
594,,-9_-10_19,no area,Plain,FALSE,8,472996,47299,30,90,93,0.002,0.001,0,0,1000,0.1,no owner,no controller,97,18,92
595,,-8_-10_18,no area,Plain,TRUE,8,35887,3588,11,62,20,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,93,20
596,,-7_-10_17,no area,Coast,FALSE,6,416952,41695,64,11,55,0.002,0.001,0,0,1000,0.1,no owner,no controller,67,53,34
597,,-6_-10_16,no area,City,TRUE,4,398558,39855,33,46,39,0.002,0.001,0,0,1000,0.1,no owner,no controller,93,71,52
598,,-5_-10_15,no area,Desert,FALSE,16,66582,6658,97,91,54,0.002,0.001,0,0,1000,0.1,no owner,no controller,96,65,30
599,,-4_-10_14,no area,Hill,FALSE,12,392944,39294,75,60,25,0.002,0.001,0,0,1000,0.1,no owner,no controller,99,5,93
600,,-3_-10_13,no area,Desert,TRUE,17,423151,42315,88,77,63,0.002,0.001,0,0,1000,0.1,no owner,no controller,88,72,48
601,,-2_-10_12,no area,Ocean,FALSE,14,89480,8948,32,21,92,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,84,45
602,,-1_-10_11,no area,Hill,TRUE,13,269096,26909,68,80,23,0.002,0.001,0,0,1000,0.1,no owner,no controller,54,69,54
603,,0_-10_10,no area,Mountainous,TRUE,11,289226,28922,84,66,16,0.002,0.001,0,0,1000,0.1,no owner,no controller,32,41,54
604,,1_-10_9,no area,Plain,FALSE,8,336047,33604,6,75,8,0.002,0.001,0,0,1000,0.1,no owner,no controller,62,89,57
605,,2_-10_8,no area,Mountainous,TRUE,11,432507,43250,72,1,26,0.002,0.001,0,0,1000,0.1,no owner,no controller,37,33,42
606,,3_-10_7,no area,Plain,TRUE,8,174828,17482,53,89,20,0.002,0.001,0,0,1000,0.1,no owner,no controller,56,4,86
607,,4_-10_6,no area,City,FALSE,4,133727,13372,22,61,87,0.002,0.001,0,0,1000,0.1,no owner,no controller,68,85,85
608,,5_-10_5,no area,City,FALSE,4,141423,14142,19,27,36,0.002,0.001,0,0,1000,0.1,no owner,no controller,11,67,31
609,,6_-10_4,no area,City,TRUE,4,201497,20149,19,58,53,0.002,0.001,0,0,1000,0.1,no owner,no controller,43,55,59
610,,7_-10_3,no area,Ocean,TRUE,15,439781,43978,95,92,2,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,53,87
611,,8_-10_2,no area,Desert,FALSE,16,82719,8271,37,33,67,0.002,0.001,0,0,1000,0.1,no owner,no controller,78,65,42
612,,9_-10_1,no area,City,FALSE,4,25662,2566,82,75,66,0.002,0.001,0,0,1000,0.1,no owner,no controller,83,17,66
613,,10_-10_0,no area,Coast,FALSE,6,280117,28011,96,65,82,0.002,0.001,0,0,1000,0.1,no owner,no controller,85,26,31
614,,11_-10_-1,no area,Hill,FALSE,12,444737,44473,62,63,88,0.002,0.001,0,0,1000,0.1,no owner,no controller,50,13,19
615,,12_-10_-2,no area,Desert,FALSE,16,282949,28294,72,74,88,0.002,0.001,0,0,1000,0.1,no owner,no controller,39,52,20
616,,13_-10_-3,no area,Coast,FALSE,6,42526,4252,46,52,59,0.002,0.001,0,0,1000,0.1,no owner,no controller,87,87,47
617,,14_-10_-4,no area,Hill,FALSE,12,246057,24605,60,67,86,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,47,97
618,,15_-10_-5,no area,Coast,TRUE,6,31048,3104,30,97,75,0.002,0.001,0,0,1000,0.1,no owner,no controller,49,15,74
619,,16_-10_-6,no area,Plain,FALSE,8,78592,7859,67,83,10,0.002,0.001,0,0,1000,0.1,no owner,no controller,57,45,36
620,,17_-10_-7,no area,Ocean,TRUE,15,216624,21662,80,46,59,0.002,0.001,0,0,1000,0.1,no owner,no controller,56,32,61
621,,18_-10_-8,no area,City,FALSE,4,367696,36769,73,77,78,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,97,61
622,,19_-10_-9,no area,Ocean,TRUE,15,73737,7373,71,22,71,0.002,0.001,0,0,1000,0.1,no owner,no controller,77,39,53
623,,20_-10_-10,no area,City,TRUE,4,76816,7681,42,21,33,0.002,0.001,0,0,1000,0.1,no owner,no controller,2,49,78
624,,21_-10_-11,no area,Coast,FALSE,6,45325,4532,25,17,97,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,19,90
625,,22_-10_-12,no area,City,FALSE,4,117258,11725,42,18,4,0.002,0.001,0,0,1000,0.1,no owner,no controller,51,99,15
626,,23_-10_-13,no area,Mountainous,FALSE,10,206918,20691,77,3,60,0.002,0.001,0,0,1000,0.1,no owner,no controller,29,73,11
627,,24_-10_-14,no area,City,FALSE,4,439892,43989,85,59,43,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,14,87
628,,25_-10_-15,no area,Ocean,TRUE,15,469841,46984,79,80,100,0.002,0.001,0,0,1000,0.1,no owner,no controller,72,78,49
629,,26_-10_-16,no area,Desert,FALSE,16,43375,4337,27,48,42,0.002,0.001,0,0,1000,0.1,no owner,no controller,47,66,32
630,,-16_-9_25,no area,Hill,FALSE,12,336147,33614,23,20,94,0.002,0.001,0,0,1000,0.1,no owner,no controller,34,99,43
631,,-15_-9_24,no area,Desert,TRUE,17,415890,41589,41,77,25,0.002,0.001,0,0,1000,0.1,no owner,no controller,99,41,66
632,,-14_-9_23,no area,Ocean,TRUE,15,459414,45941,41,13,3,0.002,0.001,0,0,1000,0.1,no owner,no controller,19,25,92
633,,-13_-9_22,no area,Mountainous,TRUE,11,199518,19951,60,79,19,0.002,0.001,0,0,1000,0.1,no owner,no controller,23,52,40
634,,-12_-9_21,no area,Plain,TRUE,8,173798,17379,85,59,42,0.002,0.001,0,0,1000,0.1,no owner,no controller,51,53,36
635,,-11_-9_20,no area,Coast,FALSE,6,377875,37787,55,29,4,0.002,0.001,0,0,1000,0.1,no owner,no controller,16,60,13
636,,-10_-9_19,no area,Desert,FALSE,16,419764,41976,7,61,32,0.002,0.001,0,0,1000,0.1,no owner,no controller,86,49,22
637,,-9_-9_18,no area,Desert,FALSE,16,452317,45231,83,33,9,0.002,0.001,0,0,1000,0.1,no owner,no controller,57,39,32
638,,-8_-9_17,no area,Plain,TRUE,8,468296,46829,61,68,67,0.002,0.001,0,0,1000,0.1,no owner,no controller,75,8,67
639,,-7_-9_16,no area,Coast,FALSE,6,410331,41033,55,53,22,0.002,0.001,0,0,1000,0.1,no owner,no controller,99,12,13
640,,-6_-9_15,no area,Hill,FALSE,12,476178,47617,28,57,41,0.002,0.001,0,0,1000,0.1,no owner,no controller,10,100,77
641,,-5_-9_14,no area,Plain,TRUE,8,462917,46291,64,66,59,0.002,0.001,0,0,1000,0.1,no owner,no controller,55,66,83
642,,-4_-9_13,no area,Ocean,FALSE,14,115953,11595,3,46,14,0.002,0.001,0,0,1000,0.1,no owner,no controller,31,78,91
643,,-3_-9_12,no area,Hill,TRUE,13,158513,15851,50,41,76,0.002,0.001,0,0,1000,0.1,no owner,no controller,51,69,84
644,,-2_-9_11,no area,City,TRUE,4,16487,1648,22,96,62,0.002,0.001,0,0,1000,0.1,no owner,no controller,30,23,29
645,,-1_-9_10,no area,Plain,TRUE,8,308658,30865,80,75,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,51,1,73
646,,0_-9_9,no area,City,TRUE,4,434420,43442,97,66,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,43,47,9
647,,1_-9_8,no area,Ocean,FALSE,14,261989,26198,56,35,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,89,91,5
648,,2_-9_7,no area,Mountainous,TRUE,11,292547,29254,51,91,5,0.002,0.001,0,0,1000,0.1,no owner,no controller,40,53,42
649,,3_-9_6,no area,Mountainous,TRUE,11,229820,22982,17,93,72,0.002,0.001,0,0,1000,0.1,no owner,no controller,12,55,18
650,,4_-9_5,no area,Plain,FALSE,8,402111,40211,79,39,16,0.002,0.001,0,0,1000,0.1,no owner,no controller,27,87,52
651,,5_-9_4,no area,Hill,TRUE,13,477503,47750,27,26,9,0.002,0.001,0,0,1000,0.1,no owner,no controller,55,45,72
652,,6_-9_3,no area,Desert,TRUE,17,468507,46850,80,11,69,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,50,35
653,,7_-9_2,no area,Hill,TRUE,13,139649,13964,38,87,39,0.002,0.001,0,0,1000,0.1,no owner,no controller,86,86,65
654,,8_-9_1,no area,Ocean,TRUE,15,14092,1409,57,84,99,0.002,0.001,0,0,1000,0.1,no owner,no controller,75,86,98
655,,9_-9_0,no area,Desert,TRUE,17,91774,9177,31,83,36,0.002,0.001,0,0,1000,0.1,no owner,no controller,18,20,16
656,,10_-9_-1,no area,Coast,FALSE,6,284937,28493,57,15,28,0.002,0.001,0,0,1000,0.1,no owner,no controller,28,2,77
657,,11_-9_-2,no area,Hill,TRUE,13,145921,14592,8,49,57,0.002,0.001,0,0,1000,0.1,no owner,no controller,13,37,38
658,,12_-9_-3,no area,Hill,TRUE,13,359967,35996,25,77,71,0.002,0.001,0,0,1000,0.1,no owner,no controller,44,60,49
659,,13_-9_-4,no area,Plain,TRUE,8,325995,32599,44,29,84,0.002,0.001,0,0,1000,0.1,no owner,no controller,18,43,28
660,,14_-9_-5,no area,City,TRUE,4,252255,25225,55,57,22,0.002,0.001,0,0,1000,0.1,no owner,no controller,39,63,2
661,,15_-9_-6,no area,Hill,FALSE,12,169721,16972,2,14,77,0.002,0.001,0,0,1000,0.1,no owner,no controller,37,29,90
662,,16_-9_-7,no area,Desert,FALSE,16,399715,39971,91,6,99,0.002,0.001,0,0,1000,0.1,no owner,no controller,24,82,5
663,,17_-9_-8,no area,Coast,TRUE,6,26517,2651,86,57,32,0.002,0.001,0,0,1000,0.1,no owner,no controller,97,12,15
664,,18_-9_-9,no area,Mountainous,TRUE,11,248038,24803,86,34,75,0.002,0.001,0,0,1000,0.1,no owner,no controller,25,89,69
665,,19_-9_-10,no area,Plain,TRUE,8,49327,4932,56,68,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,4,89,17
666,,20_-9_-11,no area,Mountainous,TRUE,11,236241,23624,45,97,67,0.002,0.001,0,0,1000,0.1,no owner,no controller,68,34,25
667,,21_-9_-12,no area,Plain,TRUE,8,495829,49582,6,66,32,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,2,9
668,,22_-9_-13,no area,Mountainous,TRUE,11,288414,28841,81,52,13,0.002,0.001,0,0,1000,0.1,no owner,no controller,32,8,63
669,,23_-9_-14,no area,Hill,TRUE,13,288289,28828,87,34,85,0.002,0.001,0,0,1000,0.1,no owner,no controller,54,74,54
670,,24_-9_-15,no area,City,TRUE,4,473162,47316,39,58,53,0.002,0.001,0,0,1000,0.1,no owner,no controller,86,61,22
671,,25_-9_-16,no area,Ocean,FALSE,14,465645,46564,91,61,58,0.002,0.001,0,0,1000,0.1,no owner,no controller,24,30,21
672,,-16_-8_24,no area,Ocean,FALSE,14,237695,23769,2,57,36,0.002,0.001,0,0,1000,0.1,no owner,no controller,92,16,96
673,,-15_-8_23,no area,Coast,FALSE,6,499972,49997,75,86,67,0.002,0.001,0,0,1000,0.1,no owner,no controller,8,1,34
674,,-14_-8_22,no area,City,TRUE,4,17557,1755,42,31,72,0.002,0.001,0,0,1000,0.1,no owner,no controller,18,54,74
675,,-13_-8_21,no area,Desert,TRUE,17,207008,20700,20,5,72,0.002,0.001,0,0,1000,0.1,no owner,no controller,40,37,71
676,,-12_-8_20,no area,Desert,FALSE,16,474778,47477,59,75,98,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,55,42
677,,-11_-8_19,no area,Desert,TRUE,17,302132,30213,6,64,61,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,8,8
678,,-10_-8_18,no area,Coast,TRUE,6,432585,43258,100,89,81,0.002,0.001,0,0,1000,0.1,no owner,no controller,13,14,89
679,,-9_-8_17,no area,Mountainous,FALSE,10,33566,3356,36,9,38,0.002,0.001,0,0,1000,0.1,no owner,no controller,51,53,8
680,,-8_-8_16,no area,City,FALSE,4,65621,6562,23,48,51,0.002,0.001,0,0,1000,0.1,no owner,no controller,2,11,48
681,,-7_-8_15,no area,Hill,TRUE,13,114952,11495,17,45,41,0.002,0.001,0,0,1000,0.1,no owner,no controller,33,1,69
682,,-6_-8_14,no area,Ocean,FALSE,14,69775,6977,35,63,29,0.002,0.001,0,0,1000,0.1,no owner,no controller,57,97,33
683,,-5_-8_13,no area,Hill,FALSE,12,170856,17085,92,17,44,0.002,0.001,0,0,1000,0.1,no owner,no controller,13,55,83
684,,-4_-8_12,no area,Hill,FALSE,12,394930,39493,95,13,11,0.002,0.001,0,0,1000,0.1,no owner,no controller,90,84,30
685,,-3_-8_11,no area,City,FALSE,4,445201,44520,52,27,2,0.002,0.001,0,0,1000,0.1,no owner,no controller,49,96,41
686,,-2_-8_10,no area,City,TRUE,4,27070,2707,85,76,17,0.002,0.001,0,0,1000,0.1,no owner,no controller,50,24,21
687,,-1_-8_9,no area,Desert,FALSE,16,107677,10767,50,16,57,0.002,0.001,0,0,1000,0.1,no owner,no controller,31,70,63
688,,0_-8_8,no area,Plain,TRUE,8,374291,37429,85,78,85,0.002,0.001,0,0,1000,0.1,no owner,no controller,79,86,96
689,,1_-8_7,no area,Mountainous,TRUE,11,327917,32791,6,91,12,0.002,0.001,0,0,1000,0.1,no owner,no controller,53,75,17
690,,2_-8_6,no area,Coast,FALSE,6,317178,31717,75,28,74,0.002,0.001,0,0,1000,0.1,no owner,no controller,26,90,80
691,,3_-8_5,no area,Ocean,FALSE,14,141116,14111,41,18,87,0.002,0.001,0,0,1000,0.1,no owner,no controller,96,28,2
692,,4_-8_4,no area,Plain,FALSE,8,411689,41168,62,75,38,0.002,0.001,0,0,1000,0.1,no owner,no controller,71,83,50
693,,5_-8_3,no area,City,TRUE,4,301279,30127,31,23,66,0.002,0.001,0,0,1000,0.1,no owner,no controller,79,85,5
694,,6_-8_2,no area,Coast,FALSE,6,452136,45213,22,4,79,0.002,0.001,0,0,1000,0.1,no owner,no controller,82,39,13
695,,7_-8_1,no area,City,TRUE,4,320546,32054,57,81,83,0.002,0.001,0,0,1000,0.1,no owner,no controller,55,69,3
696,,8_-8_0,no area,Mountainous,FALSE,10,446982,44698,32,32,25,0.002,0.001,0,0,1000,0.1,no owner,no controller,75,76,39
697,,9_-8_-1,no area,Coast,TRUE,6,287171,28717,42,32,25,0.002,0.001,0,0,1000,0.1,no owner,no controller,37,80,57
698,,10_-8_-2,no area,City,TRUE,4,484547,48454,95,43,92,0.002,0.001,0,0,1000,0.1,no owner,no controller,32,85,63
699,,11_-8_-3,no area,Hill,FALSE,12,17565,1756,16,2,5,0.002,0.001,0,0,1000,0.1,no owner,no controller,83,74,43
700,,12_-8_-4,no area,Desert,TRUE,17,394384,39438,18,88,50,0.002,0.001,0,0,1000,0.1,no owner,no controller,32,2,94
701,,13_-8_-5,no area,Mountainous,TRUE,11,203639,20363,12,42,51,0.002,0.001,0,0,1000,0.1,no owner,no controller,60,91,63
702,,14_-8_-6,no area,Mountainous,TRUE,11,339290,33929,90,64,91,0.002,0.001,0,0,1000,0.1,no owner,no controller,95,85,63
703,,15_-8_-7,no area,Ocean,FALSE,14,487984,48798,79,78,39,0.002,0.001,0,0,1000,0.1,no owner,no controller,76,74,2
704,,16_-8_-8,no area,Desert,FALSE,16,455585,45558,62,26,75,0.002,0.001,0,0,1000,0.1,no owner,no controller,45,58,77
705,,17_-8_-9,no area,Coast,TRUE,6,15479,1547,31,62,58,0.002,0.001,0,0,1000,0.1,no owner,no controller,48,78,22
706,,18_-8_-10,no area,Plain,FALSE,8,467708,46770,11,98,80,0.002,0.001,0,0,1000,0.1,no owner,no controller,24,12,3
707,,19_-8_-11,no area,Desert,FALSE,16,494968,49496,88,72,99,0.002,0.001,0,0,1000,0.1,no owner,no controller,69,31,12
708,,20_-8_-12,no area,Mountainous,TRUE,11,39262,3926,69,56,84,0.002,0.001,0,0,1000,0.1,no owner,no controller,13,57,9
709,,21_-8_-13,no area,Hill,TRUE,13,499346,49934,97,62,69,0.002,0.001,0,0,1000,0.1,no owner,no controller,60,99,27
710,,22_-8_-14,no area,Coast,FALSE,6,281277,28127,80,51,91,0.002,0.001,0,0,1000,0.1,no owner,no controller,11,76,56
711,,23_-8_-15,no area,Plain,FALSE,8,112394,11239,5,35,51,0.002,0.001,0,0,1000,0.1,no owner,no controller,44,94,58
712,,24_-8_-16,no area,Hill,TRUE,13,460921,46092,35,46,52,0.002,0.001,0,0,1000,0.1,no owner,no controller,10,18,17
713,,25_-8_-17,no area,Desert,FALSE,16,295261,29526,32,89,57,0.002,0.001,0,0,1000,0.1,no owner,no controller,44,56,35
714,,-17_-7_24,no area,Plain,TRUE,8,404757,40475,36,80,55,0.002,0.001,0,0,1000,0.1,no owner,no controller,97,19,94
715,,-16_-7_23,no area,Hill,TRUE,13,38727,3872,64,45,20,0.002,0.001,0,0,1000,0.1,no owner,no controller,65,81,52
716,,-15_-7_22,no area,Plain,TRUE,8,291253,29125,69,55,16,0.002,0.001,0,0,1000,0.1,no owner,no controller,100,56,1
717,,-14_-7_21,no area,Plain,TRUE,8,101260,10126,31,44,82,0.002,0.001,0,0,1000,0.1,no owner,no controller,18,18,36
718,,-13_-7_20,no area,Mountainous,FALSE,10,160223,16022,78,45,11,0.002,0.001,0,0,1000,0.1,no owner,no controller,13,75,64
719,,-12_-7_19,no area,Mountainous,FALSE,10,393230,39323,13,4,72,0.002,0.001,0,0,1000,0.1,no owner,no controller,49,29,14
720,,-11_-7_18,no area,Hill,TRUE,13,164815,16481,67,10,45,0.002,0.001,0,0,1000,0.1,no owner,no controller,85,84,97
